phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,56,0.0490,98.66,0.2873,91.60
one-shot,57,0.0513,98.55,0.2887,91.61
one-shot,58,0.0506,98.61,0.2862,91.60
one-shot,59,0.0507,98.58,0.2932,91.63
one-shot,60,0.0504,98.64,0.2897,91.74
one-shot,61,0.0476,98.68,0.2898,91.52
one-shot,62,0.0504,98.57,0.2841,91.64
one-shot,63,0.0499,98.63,0.2853,91.68
one-shot,64,0.0497,98.63,0.2908,91.65
one-shot,65,0.0487,98.66,0.2867,91.69
one-shot,66,0.0481,98.72,0.2816,91.67
one-shot,67,0.0476,98.69,0.2911,91.66
one-shot,68,0.0470,98.76,0.2851,91.69
one-shot,69,0.0473,98.69,0.2878,91.59
one-shot,70,0.0485,98.60,0.2913,91.71
one-shot,71,0.0464,98.70,0.2928,91.74
one-shot,72,0.0474,98.76,0.2913,91.80
one-shot,73,0.0456,98.73,0.2892,91.78
one-shot,74,0.0467,98.71,0.2969,91.53
one-shot,75,0.0454,98.77,0.2900,91.60
one-shot,76,0.0460,98.75,0.2935,91.73
one-shot,77,0.0464,98.76,0.2905,91.65
one-shot,78,0.0457,98.79,0.2945,91.75
one-shot,79,0.0451,98.76,0.2972,91.57
one-shot,80,0.0449,98.79,0.2959,91.80
one-shot,81,0.0455,98.78,0.2928,91.72
one-shot,82,0.0459,98.75,0.2917,91.65
one-shot,83,0.0446,98.80,0.2947,91.55
one-shot,84,0.0464,98.74,0.2914,91.81
one-shot,85,0.0438,98.84,0.2951,91.83
one-shot,86,0.0455,98.72,0.2942,91.72
one-shot,87,0.0450,98.78,0.2923,91.67
one-shot,88,0.0445,98.81,0.2950,91.66
one-shot,89,0.0451,98.78,0.2921,91.78
one-shot,90,0.0440,98.88,0.2989,91.73
one-shot,91,0.0443,98.80,0.2993,91.44
one-shot,92,0.0442,98.80,0.2979,91.58
one-shot,93,0.0440,98.78,0.2917,91.85
one-shot,94,0.0435,98.80,0.2936,91.68
one-shot,95,0.0444,98.80,0.2930,91.62
one-shot,96,0.0433,98.87,0.2867,91.85
one-shot,97,0.0443,98.85,0.2924,91.70
one-shot,98,0.0425,98.82,0.2924,91.69
one-shot,99,0.0410,98.93,0.2908,91.73
one-shot,100,0.0433,98.82,0.2937,91.65
one-shot,101,0.0418,98.86,0.2933,91.71
one-shot,102,0.0430,98.87,0.2906,91.66
one-shot,103,0.0410,98.94,0.2878,91.73
one-shot,104,0.0415,98.90,0.2914,91.77
one-shot,105,0.0420,98.91,0.2968,91.62
one-shot,106,0.0420,98.91,0.2979,91.56
one-shot,107,0.0421,98.86,0.2883,91.83
one-shot,108,0.0418,98.90,0.2918,91.74
one-shot,109,0.0404,98.91,0.2895,91.84
one-shot,110,0.0407,98.92,0.2925,91.70
one-shot,111,0.0408,98.99,0.2946,91.51
one-shot,112,0.0423,98.82,0.2967,91.62
one-shot,113,0.0409,98.91,0.2964,91.77
one-shot,114,0.0408,98.96,0.3019,91.65
one-shot,115,0.0426,98.85,0.2941,91.76
one-shot,116,0.0411,98.88,0.2934,91.78
one-shot,117,0.0410,98.96,0.2966,91.67
one-shot,118,0.0405,98.89,0.2983,91.71
one-shot,119,0.0402,99.01,0.2927,91.77
one-shot,120,0.0398,98.95,0.2943,91.68
one-shot,121,0.0403,98.93,0.2920,91.78
one-shot,122,0.0406,98.95,0.2930,91.71
one-shot,123,0.0409,98.94,0.2937,91.67
one-shot,124,0.0408,98.94,0.2961,91.86
one-shot,125,0.0417,98.88,0.2964,91.64
one-shot,126,0.0422,98.88,0.3004,91.72
one-shot,127,0.0379,99.03,0.2929,91.76
one-shot,128,0.0390,99.00,0.2948,91.70
one-shot,129,0.0389,99.00,0.2963,91.80
one-shot,130,0.0397,98.91,0.3007,91.72
one-shot,131,0.0392,99.00,0.2939,91.94
one-shot,132,0.0395,98.94,0.2957,91.60
one-shot,133,0.0387,99.02,0.2934,91.73
one-shot,134,0.0382,99.06,0.2953,91.67
one-shot,135,0.0395,99.00,0.2943,91.74
one-shot,136,0.0383,99.00,0.2954,91.66
one-shot,137,0.0398,98.91,0.2986,91.61
one-shot,138,0.0398,98.97,0.2988,91.69
one-shot,139,0.0381,99.02,0.2941,91.74
one-shot,140,0.0384,99.04,0.2980,91.84
one-shot,141,0.0393,98.94,0.3005,91.72
one-shot,142,0.0386,98.99,0.2942,91.89
one-shot,143,0.0381,99.04,0.2946,91.88
one-shot,144,0.0380,99.03,0.2941,91.84
one-shot,145,0.0386,98.98,0.2984,91.81
one-shot,146,0.0386,99.01,0.2950,91.83
one-shot,147,0.0366,99.14,0.2926,91.97
one-shot,148,0.0383,98.95,0.2965,91.71
one-shot,149,0.0373,99.06,0.2936,91.90
one-shot,150,0.0387,99.00,0.2946,91.76
one-shot,151,0.0377,99.03,0.2936,91.88
one-shot,152,0.0381,99.00,0.2949,91.82
one-shot,153,0.0368,99.12,0.2948,91.95
one-shot,154,0.0372,99.06,0.2952,91.92
one-shot,155,0.0386,98.99,0.2966,91.70
one-shot,156,0.0374,99.05,0.2944,91.80
one-shot,157,0.0383,99.03,0.2935,91.77
one-shot,158,0.0383,99.05,0.2967,91.72
one-shot,159,0.0383,98.95,0.2941,91.84
one-shot,160,0.0387,98.98,0.2932,91.79
one-shot,161,0.0383,99.03,0.2968,91.73
one-shot,162,0.0368,99.02,0.2937,91.81
one-shot,163,0.0385,99.00,0.2946,91.80
one-shot,164,0.0368,99.13,0.2973,91.69
one-shot,165,0.0374,99.08,0.2958,91.78
one-shot,166,0.0368,99.05,0.2952,91.85
one-shot,167,0.0379,99.04,0.2929,91.80
one-shot,168,0.0367,99.09,0.2985,91.77
one-shot,169,0.0382,99.04,0.2966,91.87
one-shot,170,0.0368,99.07,0.2989,91.83
one-shot,171,0.0368,99.06,0.2942,91.70
one-shot,172,0.0382,98.99,0.2969,91.89
one-shot,173,0.0366,99.06,0.2959,91.80
one-shot,174,0.0367,99.10,0.2951,91.83
one-shot,175,0.0357,99.14,0.2955,91.83
one-shot,176,0.0374,99.09,0.2970,91.82
one-shot,177,0.0378,99.03,0.2963,91.83
one-shot,178,0.0371,99.06,0.2965,91.83
one-shot,179,0.0366,99.09,0.2945,91.75
one-shot,180,0.0357,99.14,0.2952,91.97
one-shot,181,0.0367,99.11,0.2970,91.79
one-shot,182,0.0371,99.06,0.2956,91.71
one-shot,183,0.0371,99.07,0.2923,91.95
one-shot,184,0.0366,99.08,0.2952,91.75
one-shot,185,0.0357,99.10,0.2945,91.79
one-shot,186,0.0379,99.01,0.2961,91.82
one-shot,187,0.0348,99.14,0.2968,91.82
one-shot,188,0.0361,99.17,0.2935,91.88
one-shot,189,0.0350,99.17,0.2956,91.82
one-shot,190,0.0371,99.06,0.2998,91.77
one-shot,191,0.0369,99.03,0.2997,91.70
one-shot,192,0.0367,99.09,0.2977,91.86
one-shot,193,0.0364,99.10,0.2976,91.75
one-shot,194,0.0373,99.04,0.2951,91.85
one-shot,195,0.0367,99.09,0.2929,91.64
one-shot,196,0.0362,99.12,0.2947,91.97
one-shot,197,0.0363,99.07,0.2940,91.87
one-shot,198,0.0360,99.14,0.2923,91.86
one-shot,199,0.0374,99.09,0.2924,91.81
one-shot,200,0.0365,99.11,0.2960,91.75
iter-1,1,0.0474,98.62,0.3076,91.52
iter-1,2,0.0451,98.74,0.3035,91.75
iter-1,3,0.0444,98.74,0.2996,91.76
iter-1,4,0.0455,98.71,0.3009,91.61
iter-1,5,0.0449,98.71,0.3018,91.81
iter-1,6,0.0450,98.75,0.2971,91.85
iter-1,7,0.0446,98.75,0.3012,91.76
iter-1,8,0.0437,98.79,0.2967,91.89
iter-1,9,0.0438,98.80,0.3005,91.79
iter-1,10,0.0437,98.72,0.3048,91.52
iter-2,1,0.0599,98.14,0.3073,91.46
iter-2,2,0.0539,98.38,0.3090,91.51
iter-2,3,0.0520,98.44,0.3114,91.69
iter-2,4,0.0487,98.61,0.3129,91.56
iter-2,5,0.0498,98.59,0.3111,91.41
iter-2,6,0.0500,98.55,0.3122,91.57
iter-2,7,0.0471,98.67,0.3143,91.45
iter-2,8,0.0471,98.68,0.3081,91.46
iter-2,9,0.0481,98.64,0.3086,91.69
iter-2,10,0.0451,98.80,0.3012,91.74
iter-3,1,0.0696,97.67,0.3250,91.40
iter-3,2,0.0610,98.08,0.3147,91.32
iter-3,3,0.0581,98.26,0.3210,91.25
iter-3,4,0.0540,98.32,0.3215,91.12
iter-3,5,0.0568,98.27,0.3195,91.15
iter-3,6,0.0550,98.28,0.3101,91.68
iter-3,7,0.0532,98.51,0.3165,91.40
iter-3,8,0.0542,98.36,0.3137,91.42
iter-3,9,0.0531,98.34,0.3186,91.46
iter-3,10,0.0517,98.45,0.3113,91.38
iter-4,1,0.0796,97.46,0.3205,90.92
iter-4,2,0.0703,97.83,0.3183,90.97
iter-4,3,0.0648,98.00,0.3152,91.31
iter-4,4,0.0635,98.02,0.3140,91.26
iter-4,5,0.0606,98.19,0.3191,91.06
iter-4,6,0.0626,98.12,0.3164,91.16
iter-4,7,0.0614,98.14,0.3196,91.25
iter-4,8,0.0617,98.08,0.3143,91.05
iter-4,9,0.0605,98.16,0.3133,91.24
iter-4,10,0.0576,98.34,0.3130,91.19
iter-5,1,0.0973,96.76,0.3201,90.87
iter-5,2,0.0837,97.30,0.3126,91.05
iter-5,3,0.0782,97.51,0.3117,91.15
iter-5,4,0.0742,97.67,0.3124,91.04
iter-5,5,0.0768,97.55,0.3085,91.21
iter-5,6,0.0747,97.65,0.3124,91.11
iter-5,7,0.0717,97.77,0.3141,91.14
iter-5,8,0.0717,97.66,0.3088,91.09
iter-5,9,0.0710,97.74,0.3114,91.12
iter-5,10,0.0688,97.82,0.3073,91.31
iter-6,1,0.1053,96.46,0.3189,90.89
iter-6,2,0.0907,97.06,0.3112,91.02
iter-6,3,0.0859,97.18,0.3100,91.17
iter-6,4,0.0832,97.35,0.3138,90.93
iter-6,5,0.0814,97.40,0.3145,90.86
iter-6,6,0.0808,97.36,0.3119,91.03
iter-6,7,0.0775,97.57,0.3161,91.06
iter-6,8,0.0783,97.54,0.3258,90.93
iter-6,9,0.0754,97.67,0.3083,91.05
iter-6,10,0.0732,97.73,0.3099,91.16
iter-7,1,0.1249,95.74,0.3202,90.77
iter-7,2,0.1067,96.57,0.3111,90.74
iter-7,3,0.0996,96.67,0.3205,90.61
iter-7,4,0.0998,96.70,0.3192,90.77
iter-7,5,0.0970,96.84,0.3181,90.77
iter-7,6,0.0938,96.93,0.3145,91.01
iter-7,7,0.0900,97.16,0.3153,90.85
iter-7,8,0.0922,97.08,0.3067,91.00
iter-7,9,0.0889,97.15,0.3100,90.95
iter-7,10,0.0842,97.30,0.3093,91.02
iter-8,1,0.1334,95.42,0.3300,90.09
iter-8,2,0.1116,96.30,0.3199,90.46
iter-8,3,0.1066,96.38,0.3174,90.59
iter-8,4,0.1065,96.48,0.3152,90.77
iter-8,5,0.1041,96.64,0.3214,90.67
iter-8,6,0.1002,96.70,0.3134,90.74
iter-8,7,0.1021,96.66,0.3173,90.43
iter-8,8,0.0983,96.85,0.3145,90.82
iter-8,9,0.0958,96.89,0.3235,90.54
iter-8,10,0.0925,96.98,0.3131,90.80
iter-9,1,0.1435,95.12,0.3227,90.06
iter-9,2,0.1241,95.85,0.3228,90.35
iter-9,3,0.1169,96.19,0.3202,90.39
iter-9,4,0.1147,96.16,0.3206,90.39
iter-9,5,0.1124,96.26,0.3166,90.46
iter-9,6,0.1124,96.28,0.3208,90.33
iter-9,7,0.1092,96.32,0.3160,90.46
iter-9,8,0.1093,96.36,0.3256,90.46
iter-9,9,0.1052,96.59,0.3223,90.57
iter-9,10,0.1054,96.63,0.3204,90.32
iter-10,1,0.1516,94.89,0.3195,90.54
iter-10,2,0.1338,95.47,0.3230,90.43
iter-10,3,0.1295,95.62,0.3177,90.58
iter-10,4,0.1264,95.74,0.3115,90.68
iter-10,5,0.1223,95.88,0.3201,90.48
iter-10,6,0.1187,96.06,0.3183,90.61
iter-10,7,0.1172,96.15,0.3117,90.88
iter-10,8,0.1177,96.09,0.3195,90.69
iter-10,9,0.1147,96.17,0.3137,90.70
iter-10,10,0.1146,96.24,0.3179,90.69
iter-11,1,0.1659,94.34,0.3323,89.97
iter-11,2,0.1507,94.90,0.3265,90.10
iter-11,3,0.1423,95.25,0.3354,90.14
iter-11,4,0.1372,95.32,0.3222,90.14
iter-11,5,0.1387,95.24,0.3259,90.40
iter-11,6,0.1329,95.60,0.3230,90.29
iter-11,7,0.1333,95.42,0.3271,90.38
iter-11,8,0.1294,95.65,0.3269,90.42
iter-11,9,0.1292,95.68,0.3228,90.24
iter-11,10,0.1286,95.64,0.3198,90.30
iter-12,1,0.1806,93.77,0.3352,89.87
iter-12,2,0.1602,94.64,0.3347,89.66
iter-12,3,0.1540,94.69,0.3327,89.79
iter-12,4,0.1519,94.94,0.3382,89.84
iter-12,5,0.1511,94.97,0.3296,89.68
iter-12,6,0.1457,95.10,0.3295,90.04
iter-12,7,0.1459,95.00,0.3271,89.94
iter-12,8,0.1474,94.94,0.3277,90.01
iter-12,9,0.1435,95.08,0.3373,89.98
iter-12,10,0.1392,95.22,0.3372,89.78
iter-13,1,0.1649,94.35,0.3331,89.87
iter-13,2,0.1552,94.70,0.3378,89.97
iter-13,3,0.1526,94.82,0.3330,89.86
iter-13,4,0.1536,94.73,0.3377,89.70
iter-13,5,0.1499,95.03,0.3393,90.01
iter-13,6,0.1500,94.90,0.3359,89.79
iter-13,7,0.1476,95.02,0.3233,90.34
iter-13,8,0.1425,95.20,0.3316,90.09
iter-13,9,0.1420,95.20,0.3266,90.14
iter-13,10,0.1409,95.30,0.3293,90.17
