epoch,train_loss,train_acc,test_loss,test_acc
121,0.1097,96.18,0.3964,89.14
122,0.1037,96.38,0.3912,89.24
123,0.1050,96.33,0.3887,89.25
124,0.0972,96.72,0.3909,89.14
125,0.0978,96.67,0.3924,89.25
126,0.0994,96.68,0.3924,89.20
127,0.0971,96.70,0.3905,89.09
128,0.0974,96.79,0.3931,89.34
129,0.0980,96.73,0.3936,89.18
130,0.0958,96.73,0.3928,89.24
131,0.0938,96.84,0.3915,89.29
132,0.0950,96.78,0.3929,89.31
133,0.0932,96.94,0.3926,89.33
134,0.0902,97.03,0.3947,89.20
135,0.0952,96.84,0.3959,89.23
136,0.0924,96.99,0.3969,89.29
137,0.0940,96.87,0.3951,89.15
138,0.0921,97.00,0.3969,89.11
139,0.0914,96.88,0.3961,89.02
140,0.0926,96.91,0.4012,89.21
141,0.0929,96.77,0.3977,89.13
142,0.0917,96.86,0.4006,89.31
143,0.0934,96.84,0.3955,89.38
144,0.0948,96.72,0.3980,89.19
145,0.0904,96.90,0.3984,89.18
146,0.0922,96.86,0.3995,89.39
147,0.0901,96.90,0.3994,89.25
148,0.0918,96.92,0.3984,89.24
149,0.0884,97.04,0.3987,89.18
150,0.0928,96.79,0.3988,89.20
151,0.0912,96.95,0.4023,89.24
152,0.0894,96.93,0.3993,89.30
153,0.0900,96.99,0.4000,89.29
154,0.0861,97.08,0.4003,89.22
155,0.0883,97.02,0.4032,89.09
156,0.0913,96.91,0.4015,89.27
157,0.0896,96.98,0.4024,89.23
158,0.0858,97.16,0.4095,89.24
159,0.0869,97.11,0.4047,89.18
160,0.0870,97.13,0.4069,89.20
