phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,124,0.2416,89.09,1.2284,67.72
one-shot,125,0.2413,89.01,1.2309,67.43
one-shot,126,0.2399,89.14,1.2288,67.56
one-shot,127,0.2410,89.10,1.2227,67.77
one-shot,128,0.2400,88.94,1.2317,67.55
one-shot,129,0.2399,89.16,1.2213,67.52
one-shot,130,0.2396,89.21,1.2201,67.68
one-shot,131,0.2391,89.18,1.2274,67.46
one-shot,132,0.2397,89.12,1.2270,67.44
one-shot,133,0.2388,89.14,1.2245,67.62
one-shot,134,0.2384,89.35,1.2225,67.56
one-shot,135,0.2385,89.16,1.2325,67.61
one-shot,136,0.2402,89.13,1.2208,67.78
one-shot,137,0.2363,89.25,1.2287,67.61
one-shot,138,0.2367,89.12,1.2261,67.72
one-shot,139,0.2373,89.08,1.2228,67.70
one-shot,140,0.2357,89.28,1.2258,67.56
one-shot,141,0.2372,89.26,1.2289,67.66
one-shot,142,0.2362,89.20,1.2242,67.67
one-shot,143,0.2359,89.46,1.2280,67.63
one-shot,144,0.2338,89.26,1.2202,67.85
one-shot,145,0.2329,89.40,1.2251,67.67
one-shot,146,0.2362,89.30,1.2200,67.71
one-shot,147,0.2357,89.24,1.2244,67.58
one-shot,148,0.2350,89.37,1.2270,67.57
one-shot,149,0.2330,89.40,1.2220,67.74
one-shot,150,0.2332,89.24,1.2206,67.80
one-shot,151,0.2339,89.40,1.2208,67.78
one-shot,152,0.2326,89.56,1.2242,67.56
one-shot,153,0.2325,89.34,1.2236,67.71
one-shot,154,0.2326,89.45,1.2273,67.67
one-shot,155,0.2341,89.37,1.2242,67.70
one-shot,156,0.2328,89.40,1.2227,67.70
one-shot,157,0.2329,89.40,1.2268,67.39
one-shot,158,0.2329,89.36,1.2236,67.65
one-shot,159,0.2307,89.42,1.2248,67.71
one-shot,160,0.2334,89.29,1.2242,67.67
one-shot,161,0.2312,89.44,1.2246,67.59
one-shot,162,0.2324,89.41,1.2235,67.71
one-shot,163,0.2315,89.40,1.2255,67.65
one-shot,164,0.2312,89.28,1.2259,67.61
one-shot,165,0.2294,89.58,1.2230,67.76
one-shot,166,0.2297,89.50,1.2235,67.67
one-shot,167,0.2306,89.37,1.2237,67.64
one-shot,168,0.2298,89.49,1.2228,67.46
one-shot,169,0.2307,89.43,1.2250,67.53
one-shot,170,0.2291,89.53,1.2236,67.59
one-shot,171,0.2301,89.41,1.2220,67.62
one-shot,172,0.2306,89.57,1.2247,67.63
one-shot,173,0.2284,89.62,1.2234,67.70
one-shot,174,0.2305,89.52,1.2234,67.64
one-shot,175,0.2298,89.42,1.2224,67.63
one-shot,176,0.2326,89.36,1.2221,67.65
one-shot,177,0.2296,89.53,1.2252,67.50
one-shot,178,0.2288,89.46,1.2246,67.65
one-shot,179,0.2286,89.63,1.2235,67.75
one-shot,180,0.2283,89.44,1.2227,67.67
one-shot,181,0.2293,89.60,1.2213,67.80
one-shot,182,0.2260,89.76,1.2245,67.76
one-shot,183,0.2287,89.63,1.2225,67.63
one-shot,184,0.2287,89.42,1.2239,67.69
one-shot,185,0.2288,89.46,1.2218,67.60
one-shot,186,0.2259,89.72,1.2228,67.56
one-shot,187,0.2279,89.68,1.2231,67.67
one-shot,188,0.2293,89.58,1.2232,67.70
one-shot,189,0.2282,89.69,1.2242,67.74
one-shot,190,0.2287,89.59,1.2215,67.81
one-shot,191,0.2277,89.49,1.2236,67.58
one-shot,192,0.2284,89.53,1.2245,67.64
one-shot,193,0.2268,89.62,1.2243,67.58
one-shot,194,0.2290,89.52,1.2240,67.64
one-shot,195,0.2275,89.60,1.2244,67.61
one-shot,196,0.2259,89.61,1.2224,67.67
one-shot,197,0.2275,89.57,1.2213,67.65
one-shot,198,0.2281,89.66,1.2249,67.59
one-shot,199,0.2284,89.58,1.2248,67.50
one-shot,200,0.2280,89.58,1.2234,67.61
iter-1,1,0.4073,88.79,1.2352,67.44
iter-1,2,0.4179,88.40,1.2702,66.53
iter-1,3,0.4391,87.54,1.2694,66.51
iter-1,4,0.4696,86.40,1.3587,64.31
iter-1,5,0.4958,85.26,1.3517,64.73
iter-1,6,0.5011,84.76,1.3746,64.69
iter-1,7,0.5069,84.93,1.3762,64.70
iter-1,8,0.5076,84.87,1.3504,64.78
iter-1,9,0.5046,84.85,1.3870,64.46
