phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,134,0.0525,99.96,0.2777,92.41
one-shot,135,0.0532,99.95,0.2787,92.36
one-shot,136,0.0557,99.95,0.2819,92.41
one-shot,137,0.0522,99.97,0.2794,92.43
one-shot,138,0.0509,99.98,0.2760,92.53
one-shot,139,0.0500,99.97,0.2766,92.34
one-shot,140,0.0508,99.97,0.2760,92.51
one-shot,141,0.0535,99.96,0.2746,92.63
one-shot,142,0.0531,99.94,0.2800,92.54
one-shot,143,0.0489,99.96,0.2771,92.35
one-shot,144,0.0502,99.96,0.2836,92.46
one-shot,145,0.0539,99.96,0.2820,92.43
one-shot,146,0.0536,99.97,0.2787,92.49
one-shot,147,0.0520,99.97,0.2799,92.39
one-shot,148,0.0481,99.97,0.2813,92.29
one-shot,149,0.0512,99.96,0.2778,92.39
one-shot,150,0.0492,99.97,0.2791,92.57
one-shot,151,0.0486,99.96,0.2763,92.40
one-shot,152,0.0489,99.97,0.2795,92.36
one-shot,153,0.0492,99.98,0.2777,92.46
one-shot,154,0.0494,99.96,0.2800,92.51
one-shot,155,0.0474,99.98,0.2804,92.42
one-shot,156,0.0483,99.96,0.2760,92.51
one-shot,157,0.0485,99.96,0.2759,92.59
one-shot,158,0.0465,99.98,0.2803,92.43
one-shot,159,0.0479,99.97,0.2756,92.50
one-shot,160,0.0473,99.97,0.2759,92.49
one-shot,161,0.0481,99.98,0.2752,92.52
one-shot,162,0.0461,99.97,0.2788,92.44
one-shot,163,0.0465,99.97,0.2746,92.52
one-shot,164,0.0482,99.97,0.2770,92.48
one-shot,165,0.0467,99.97,0.2755,92.47
one-shot,166,0.0475,99.97,0.2773,92.46
one-shot,167,0.0452,99.96,0.2753,92.51
one-shot,168,0.0472,99.97,0.2750,92.38
one-shot,169,0.0464,99.97,0.2770,92.48
one-shot,170,0.0456,99.98,0.2741,92.60
one-shot,171,0.0466,99.98,0.2742,92.65
one-shot,172,0.0441,99.98,0.2760,92.53
one-shot,173,0.0464,99.98,0.2740,92.51
one-shot,174,0.0460,99.98,0.2749,92.48
one-shot,175,0.0468,99.96,0.2759,92.55
one-shot,176,0.0462,99.97,0.2760,92.57
one-shot,177,0.0432,99.97,0.2754,92.56
one-shot,178,0.0479,99.98,0.2767,92.49
one-shot,179,0.0439,99.98,0.2756,92.48
one-shot,180,0.0472,99.98,0.2757,92.60
one-shot,181,0.0457,99.98,0.2746,92.49
one-shot,182,0.0463,99.96,0.2758,92.51
one-shot,183,0.0423,99.99,0.2762,92.60
one-shot,184,0.0436,99.98,0.2765,92.60
one-shot,185,0.0463,99.98,0.2765,92.50
one-shot,186,0.0444,99.98,0.2758,92.51
one-shot,187,0.0446,99.98,0.2759,92.55
one-shot,188,0.0449,99.98,0.2763,92.52
one-shot,189,0.0423,99.98,0.2756,92.52
one-shot,190,0.0429,99.98,0.2763,92.61
one-shot,191,0.0429,99.97,0.2770,92.52
one-shot,192,0.0469,99.98,0.2748,92.57
one-shot,193,0.0456,99.97,0.2741,92.55
one-shot,194,0.0449,99.95,0.2767,92.59
one-shot,195,0.0459,99.98,0.2745,92.57
one-shot,196,0.0444,99.97,0.2748,92.55
one-shot,197,0.0448,99.98,0.2749,92.47
one-shot,198,0.0475,99.98,0.2744,92.52
one-shot,199,0.0461,99.96,0.2765,92.56
one-shot,200,0.0422,99.98,0.2761,92.57
iter-1,1,0.0058,99.97,0.2748,92.47
iter-1,2,0.0057,99.98,0.2758,92.33
iter-1,3,0.0065,99.95,0.2877,92.26
iter-1,4,0.0071,99.94,0.2960,92.16
iter-1,5,0.0091,99.90,0.3000,92.01
iter-1,6,0.0113,99.78,0.3157,91.70
iter-1,7,0.0125,99.80,0.3106,91.63
iter-1,8,0.0127,99.77,0.2973,91.85
iter-1,9,0.0156,99.64,0.3277,91.16
