epoch,train_loss,train_acc,test_loss,test_acc
65,0.2661,90.73,0.6439,81.47
66,0.2739,90.34,0.4834,84.85
67,0.2641,90.69,0.5251,84.23
68,0.2715,90.51,0.6145,81.14
69,0.2658,90.55,0.5201,84.10
70,0.2660,90.73,0.4392,86.56
71,0.2658,90.82,0.5124,84.56
72,0.2654,90.53,0.5898,82.50
73,0.2638,90.84,0.5585,82.83
74,0.2618,90.78,0.4666,85.34
75,0.2609,90.72,0.6399,82.08
76,0.2668,90.57,0.4625,85.31
77,0.2558,90.86,0.5933,82.64
78,0.2606,90.81,0.4721,85.66
79,0.2611,90.84,0.4719,85.03
80,0.2595,90.86,0.4895,85.64
81,0.1723,94.04,0.3316,89.62
82,0.1420,95.34,0.3259,89.86
83,0.1306,95.54,0.3261,89.54
84,0.1223,95.83,0.3254,90.06
85,0.1182,95.94,0.3303,90.23
86,0.1132,96.05,0.3324,90.24
87,0.1054,96.49,0.3409,90.17
88,0.1012,96.63,0.3392,90.12
89,0.1026,96.48,0.3440,90.16
90,0.0983,96.62,0.3404,90.00
91,0.0955,96.70,0.3413,90.43
92,0.0944,96.77,0.3473,90.28
93,0.0888,97.04,0.3447,90.35
94,0.0893,97.03,0.3511,90.16
95,0.0854,97.05,0.3489,90.44
96,0.0847,97.15,0.3542,90.07
97,0.0808,97.30,0.3656,90.18
98,0.0802,97.23,0.3592,90.25
99,0.0794,97.34,0.3638,90.31
100,0.0803,97.23,0.3660,90.11
101,0.0759,97.51,0.3600,90.27
102,0.0755,97.51,0.3645,90.30
103,0.0748,97.45,0.3742,90.43
104,0.0717,97.51,0.3762,90.27
105,0.0715,97.65,0.3791,90.29
106,0.0698,97.66,0.3808,89.90
107,0.0690,97.71,0.3815,90.25
108,0.0684,97.63,0.3831,90.20
109,0.0660,97.77,0.3963,90.15
110,0.0648,97.84,0.3959,90.04
111,0.0661,97.72,0.3939,89.96
112,0.0650,97.76,0.3994,89.95
113,0.0628,97.83,0.4010,89.99
114,0.0617,97.93,0.3961,89.98
115,0.0611,97.90,0.4059,90.02
116,0.0615,97.90,0.4137,89.59
117,0.0586,98.00,0.4131,89.98
118,0.0572,98.08,0.4111,90.08
119,0.0580,98.04,0.4148,89.86
120,0.0574,98.07,0.4089,90.01
121,0.0501,98.38,0.3989,90.14
122,0.0467,98.45,0.4010,90.18
123,0.0462,98.54,0.3987,90.38
124,0.0463,98.53,0.4015,90.47
125,0.0452,98.63,0.4010,90.34
126,0.0465,98.49,0.4009,90.42
127,0.0424,98.68,0.4009,90.43
128,0.0419,98.71,0.3995,90.43
129,0.0435,98.60,0.4023,90.39
130,0.0424,98.70,0.4032,90.29
131,0.0429,98.65,0.4020,90.33
132,0.0410,98.74,0.4020,90.38
133,0.0414,98.69,0.4018,90.32
134,0.0402,98.75,0.4009,90.51
135,0.0415,98.72,0.4024,90.42
136,0.0420,98.68,0.4068,90.28
137,0.0424,98.64,0.4038,90.36
138,0.0406,98.78,0.4067,90.40
139,0.0413,98.73,0.4041,90.42
140,0.0425,98.65,0.4073,90.23
141,0.0398,98.75,0.4078,90.35
142,0.0417,98.68,0.4051,90.43
143,0.0391,98.81,0.4060,90.56
144,0.0384,98.80,0.4069,90.48
145,0.0401,98.72,0.4104,90.49
146,0.0392,98.75,0.4064,90.52
147,0.0379,98.84,0.4074,90.57
148,0.0381,98.84,0.4053,90.47
149,0.0387,98.78,0.4079,90.31
150,0.0395,98.81,0.4096,90.36
151,0.0386,98.79,0.4097,90.34
152,0.0377,98.84,0.4090,90.30
153,0.0388,98.78,0.4105,90.44
154,0.0370,98.86,0.4132,90.41
155,0.0388,98.86,0.4109,90.36
156,0.0361,98.90,0.4079,90.40
157,0.0381,98.84,0.4127,90.36
158,0.0369,98.92,0.4118,90.41
159,0.0401,98.76,0.4129,90.37
160,0.0382,98.81,0.4121,90.26
