epoch,train_loss,train_acc,test_loss,test_acc
141,0.0447,98.61,0.4075,90.28
142,0.0473,98.48,0.4063,90.26
143,0.0453,98.60,0.4093,90.38
144,0.0454,98.59,0.4110,90.24
145,0.0443,98.60,0.4101,90.21
146,0.0446,98.60,0.4134,90.01
147,0.0440,98.69,0.4124,90.19
148,0.0457,98.57,0.4132,90.03
149,0.0453,98.60,0.4127,90.20
150,0.0437,98.60,0.4124,90.25
151,0.0431,98.71,0.4156,90.19
152,0.0434,98.68,0.4155,90.32
153,0.0421,98.71,0.4140,90.24
154,0.0426,98.64,0.4174,90.28
155,0.0445,98.56,0.4151,90.21
156,0.0434,98.60,0.4142,90.14
157,0.0434,98.59,0.4139,90.17
158,0.0443,98.54,0.4157,90.27
159,0.0438,98.58,0.4181,90.23
160,0.0419,98.67,0.4185,89.98
