epoch,train_loss,train_acc,test_loss,test_acc
115,0.0541,98.18,0.3755,90.27
116,0.0525,98.18,0.3795,90.55
117,0.0545,98.13,0.3884,90.37
118,0.0540,98.14,0.3915,90.33
119,0.0521,98.22,0.3925,90.38
120,0.0489,98.34,0.4001,90.17
121,0.0458,98.56,0.3867,90.38
122,0.0417,98.65,0.3857,90.45
123,0.0408,98.67,0.3843,90.39
124,0.0395,98.79,0.3835,90.59
125,0.0413,98.72,0.3867,90.35
126,0.0400,98.71,0.3827,90.52
127,0.0381,98.80,0.3780,90.78
128,0.0384,98.82,0.3792,90.60
129,0.0388,98.77,0.3851,90.57
130,0.0383,98.80,0.3817,90.63
131,0.0374,98.88,0.3837,90.55
132,0.0366,98.86,0.3795,90.63
133,0.0368,98.85,0.3823,90.71
134,0.0370,98.84,0.3819,90.67
135,0.0358,98.94,0.3813,90.66
136,0.0369,98.87,0.3849,90.59
137,0.0378,98.77,0.3839,90.72
138,0.0365,98.90,0.3807,90.68
139,0.0358,98.94,0.3863,90.49
140,0.0344,98.95,0.3850,90.67
141,0.0368,98.83,0.3845,90.63
142,0.0369,98.89,0.3858,90.80
143,0.0346,98.93,0.3852,90.68
144,0.0371,98.82,0.3888,90.55
145,0.0346,98.91,0.3859,90.53
146,0.0349,98.94,0.3890,90.59
147,0.0367,98.92,0.3878,90.66
148,0.0352,98.96,0.3859,90.73
149,0.0343,98.96,0.3850,90.68
150,0.0342,98.95,0.3877,90.64
151,0.0347,98.92,0.3860,90.73
152,0.0362,98.83,0.3903,90.61
153,0.0332,99.02,0.3927,90.43
154,0.0333,98.98,0.3893,90.68
155,0.0326,99.04,0.3872,90.59
156,0.0338,98.91,0.3898,90.59
157,0.0345,98.99,0.3908,90.60
158,0.0349,98.92,0.3868,90.63
159,0.0333,99.04,0.3865,90.54
160,0.0334,98.96,0.3881,90.48
