epoch,train_loss,train_acc,test_loss,test_acc
58,0.3386,88.19,0.5413,82.71
59,0.3376,88.10,0.5059,83.38
60,0.3368,88.26,0.6856,78.83
61,0.3351,88.39,0.5498,82.60
62,0.3355,88.33,0.4910,83.95
63,0.3370,88.24,0.6456,79.65
64,0.3336,88.37,0.5610,82.04
65,0.3358,88.27,0.5545,82.52
66,0.3210,88.79,0.5551,82.31
67,0.3288,88.55,0.5469,82.70
68,0.3278,88.54,0.5874,81.44
69,0.3253,88.55,0.4967,84.10
70,0.3233,88.59,0.5259,83.11
71,0.3180,88.77,0.5112,83.36
72,0.3208,88.92,0.4862,84.04
73,0.3233,88.78,0.5351,82.94
74,0.3225,88.66,0.5029,83.87
75,0.3246,88.71,0.4920,83.80
76,0.3159,89.01,0.5158,83.51
77,0.3137,89.06,0.5481,82.78
78,0.3181,88.77,0.5153,83.63
79,0.3153,88.92,0.4820,83.94
80,0.3171,88.97,0.5620,82.84
81,0.2232,92.34,0.3446,88.67
82,0.1945,93.34,0.3439,88.80
83,0.1863,93.70,0.3410,88.82
84,0.1779,93.95,0.3413,88.85
85,0.1709,94.02,0.3414,89.02
86,0.1679,94.36,0.3484,88.85
87,0.1630,94.47,0.3476,89.09
88,0.1591,94.51,0.3479,89.07
89,0.1566,94.62,0.3474,89.04
90,0.1545,94.61,0.3521,88.87
91,0.1544,94.62,0.3523,89.04
92,0.1489,94.85,0.3573,88.98
93,0.1440,95.02,0.3581,89.03
94,0.1438,95.08,0.3593,88.93
95,0.1440,95.02,0.3611,88.99
96,0.1423,95.09,0.3612,89.15
97,0.1355,95.37,0.3620,89.00
98,0.1403,95.12,0.3645,88.89
99,0.1335,95.34,0.3639,89.06
100,0.1324,95.29,0.3658,88.85
101,0.1355,95.33,0.3676,89.00
102,0.1322,95.35,0.3683,89.05
103,0.1305,95.38,0.3737,88.94
104,0.1274,95.53,0.3758,88.87
105,0.1285,95.57,0.3745,89.18
106,0.1259,95.63,0.3826,88.87
107,0.1256,95.66,0.3800,88.74
108,0.1239,95.68,0.3822,88.63
109,0.1172,95.95,0.3906,88.83
110,0.1186,95.87,0.3892,88.83
111,0.1181,95.88,0.3815,88.98
112,0.1185,95.79,0.3861,88.79
113,0.1193,95.84,0.3909,88.52
114,0.1172,95.95,0.3954,88.92
115,0.1152,96.02,0.3921,88.81
116,0.1164,95.96,0.3959,88.83
117,0.1166,95.81,0.4032,88.82
118,0.1125,96.05,0.4033,88.70
119,0.1104,96.12,0.3990,88.81
120,0.1128,95.91,0.4092,88.67
121,0.1018,96.42,0.3852,89.12
122,0.0968,96.70,0.3870,89.24
123,0.0928,96.86,0.3837,89.25
124,0.0940,96.83,0.3884,89.18
125,0.0929,96.92,0.3855,89.28
126,0.0921,96.82,0.3886,89.35
127,0.0941,96.85,0.3888,89.16
128,0.0911,96.91,0.3869,89.14
129,0.0907,96.98,0.3930,89.28
130,0.0920,96.82,0.3878,89.32
131,0.0899,96.85,0.3884,89.35
132,0.0892,97.00,0.3905,89.23
133,0.0884,96.96,0.3903,89.34
134,0.0870,97.02,0.3880,89.26
135,0.0873,97.08,0.3910,89.29
136,0.0868,96.96,0.3903,89.26
137,0.0862,97.05,0.3899,89.31
138,0.0873,97.00,0.3925,89.27
139,0.0873,97.00,0.3908,89.23
140,0.0876,96.99,0.3911,89.27
141,0.0869,97.01,0.3923,89.22
142,0.0870,97.13,0.3930,89.26
143,0.0845,97.09,0.3960,89.29
144,0.0869,97.03,0.3969,89.22
145,0.0848,97.11,0.3952,89.08
146,0.0839,97.16,0.4004,89.25
147,0.0849,97.17,0.3968,89.18
148,0.0878,97.03,0.3980,89.14
149,0.0862,97.09,0.3959,89.13
150,0.0853,97.04,0.3994,89.25
151,0.0845,97.09,0.3982,89.27
152,0.0848,97.23,0.3987,89.35
153,0.0845,97.12,0.3969,89.27
154,0.0839,97.20,0.4004,89.36
155,0.0830,97.24,0.3993,89.21
156,0.0852,97.07,0.4004,89.25
157,0.0825,97.22,0.3977,89.16
158,0.0827,97.13,0.3992,89.23
159,0.0838,97.06,0.4044,89.19
160,0.0849,97.09,0.4035,89.13
