epoch,train_loss,train_acc,test_loss,test_acc
90,0.0902,96.91,0.3253,90.67
91,0.0870,97.01,0.3274,90.74
92,0.0864,97.03,0.3261,90.69
93,0.0824,97.21,0.3303,90.77
94,0.0784,97.36,0.3305,90.71
95,0.0779,97.38,0.3379,90.71
96,0.0774,97.34,0.3340,90.63
97,0.0761,97.36,0.3406,90.72
98,0.0739,97.48,0.3353,90.86
99,0.0718,97.60,0.3407,90.83
100,0.0697,97.61,0.3420,90.59
101,0.0689,97.74,0.3474,90.73
102,0.0670,97.79,0.3525,90.44
103,0.0692,97.62,0.3594,90.34
104,0.0642,97.82,0.3526,90.62
105,0.0633,97.82,0.3527,90.53
106,0.0622,97.88,0.3569,90.62
107,0.0618,97.83,0.3634,90.55
108,0.0604,97.92,0.3616,90.51
109,0.0612,98.01,0.3583,90.75
110,0.0565,98.16,0.3715,90.63
111,0.0574,98.07,0.3618,90.66
112,0.0566,98.10,0.3708,90.68
113,0.0533,98.20,0.3818,90.26
114,0.0533,98.21,0.3751,90.42
115,0.0531,98.17,0.3741,90.43
116,0.0548,98.13,0.3850,90.39
117,0.0555,98.13,0.3742,90.50
118,0.0520,98.24,0.3891,90.23
119,0.0530,98.13,0.3898,90.36
120,0.0504,98.28,0.3898,90.60
121,0.0442,98.56,0.3805,90.70
122,0.0421,98.68,0.3805,90.71
123,0.0405,98.70,0.3772,90.86
124,0.0387,98.82,0.3763,90.93
125,0.0390,98.74,0.3789,90.67
126,0.0382,98.80,0.3769,90.80
127,0.0367,98.90,0.3764,90.74
128,0.0385,98.79,0.3771,90.74
129,0.0379,98.80,0.3778,90.66
130,0.0386,98.80,0.3801,90.67
131,0.0375,98.82,0.3771,90.75
132,0.0364,98.89,0.3811,90.60
133,0.0392,98.76,0.3797,90.67
134,0.0355,98.94,0.3804,90.80
135,0.0360,98.89,0.3797,90.82
136,0.0355,98.94,0.3803,90.52
137,0.0370,98.88,0.3820,90.58
138,0.0367,98.88,0.3816,90.66
139,0.0366,98.87,0.3827,90.73
140,0.0349,98.91,0.3812,90.74
141,0.0358,98.92,0.3809,90.75
142,0.0342,98.98,0.3824,90.68
143,0.0341,98.92,0.3832,90.73
144,0.0350,98.90,0.3835,90.67
145,0.0356,98.90,0.3837,90.68
146,0.0344,98.90,0.3835,90.85
147,0.0353,98.90,0.3814,90.83
148,0.0343,98.96,0.3828,90.77
149,0.0328,99.02,0.3850,90.74
150,0.0329,98.97,0.3885,90.63
151,0.0326,99.03,0.3851,90.73
152,0.0331,98.94,0.3849,90.75
153,0.0334,98.99,0.3881,90.75
154,0.0354,98.95,0.3860,90.79
155,0.0333,99.05,0.3870,90.72
156,0.0335,99.00,0.3890,90.68
157,0.0333,98.99,0.3871,90.60
158,0.0324,99.05,0.3879,90.75
159,0.0314,99.06,0.3881,90.76
160,0.0325,99.03,0.3936,90.67
