epoch,train_loss,train_acc,test_loss,test_acc
148,0.4966,84.90,1.4770,64.43
149,0.4954,84.95,1.4704,64.60
150,0.4999,84.97,1.4691,64.68
151,0.4946,84.92,1.4653,64.64
152,0.4978,84.69,1.4716,64.54
153,0.4965,84.93,1.4744,64.33
154,0.4951,84.83,1.4775,64.39
155,0.4942,84.89,1.4693,64.46
156,0.5012,84.65,1.4796,64.14
157,0.4980,84.73,1.4811,64.62
158,0.4894,85.02,1.4771,64.37
159,0.4926,84.86,1.4822,64.12
160,0.4919,84.84,1.4729,64.26
