phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,66,0.0592,99.43,0.2858,91.85
one-shot,67,0.0582,99.45,0.2890,91.82
one-shot,68,0.0579,99.50,0.2881,91.71
one-shot,69,0.0573,99.49,0.2987,91.61
one-shot,70,0.0628,99.44,0.2951,91.67
one-shot,71,0.0605,99.50,0.2919,91.90
one-shot,72,0.0571,99.52,0.2919,91.85
one-shot,73,0.0559,99.52,0.2942,91.60
one-shot,74,0.0571,99.52,0.2844,92.03
one-shot,75,0.0572,99.49,0.2901,91.80
one-shot,76,0.0557,99.47,0.2895,91.43
one-shot,77,0.0574,99.52,0.2851,91.86
one-shot,78,0.0553,99.51,0.2905,91.71
one-shot,79,0.0569,99.53,0.2847,91.93
one-shot,80,0.0577,99.59,0.2902,91.71
one-shot,81,0.0587,99.51,0.2970,91.67
one-shot,82,0.0561,99.50,0.2896,91.70
one-shot,83,0.0574,99.54,0.2934,91.67
one-shot,84,0.0586,99.52,0.2925,91.76
one-shot,85,0.0576,99.46,0.2881,91.81
one-shot,86,0.0535,99.57,0.2851,91.83
one-shot,87,0.0564,99.55,0.2884,91.74
one-shot,88,0.0573,99.51,0.2883,91.68
one-shot,89,0.0571,99.52,0.2815,91.89
one-shot,90,0.0533,99.55,0.2861,91.64
one-shot,91,0.0555,99.50,0.2827,91.88
one-shot,92,0.0546,99.53,0.2961,91.52
one-shot,93,0.0574,99.55,0.2850,91.84
one-shot,94,0.0544,99.51,0.2863,91.87
one-shot,95,0.0567,99.47,0.2904,91.65
one-shot,96,0.0561,99.50,0.2848,91.82
one-shot,97,0.0534,99.52,0.2825,91.83
one-shot,98,0.0538,99.53,0.2897,91.61
one-shot,99,0.0542,99.54,0.2869,91.73
one-shot,100,0.0528,99.56,0.2894,91.68
one-shot,101,0.0522,99.54,0.2903,91.67
one-shot,102,0.0540,99.47,0.2922,91.54
one-shot,103,0.0552,99.49,0.2943,91.58
one-shot,104,0.0566,99.52,0.2907,91.57
one-shot,105,0.0537,99.52,0.2856,91.69
one-shot,106,0.0537,99.58,0.2913,91.66
one-shot,107,0.0553,99.54,0.2917,91.69
one-shot,108,0.0526,99.55,0.2897,91.78
one-shot,109,0.0525,99.55,0.2875,91.78
one-shot,110,0.0536,99.56,0.2917,91.62
one-shot,111,0.0511,99.57,0.2854,91.67
one-shot,112,0.0506,99.55,0.2881,91.80
one-shot,113,0.0510,99.56,0.2874,91.61
one-shot,114,0.0501,99.55,0.2846,91.76
one-shot,115,0.0523,99.57,0.2896,91.80
one-shot,116,0.0502,99.60,0.2917,91.59
one-shot,117,0.0510,99.56,0.2848,91.76
one-shot,118,0.0525,99.52,0.2873,91.78
one-shot,119,0.0495,99.55,0.2821,91.81
one-shot,120,0.0524,99.52,0.2853,91.63
one-shot,121,0.0513,99.60,0.2925,91.72
one-shot,122,0.0495,99.56,0.2891,91.67
one-shot,123,0.0527,99.53,0.2899,91.66
one-shot,124,0.0493,99.56,0.2886,91.59
one-shot,125,0.0473,99.57,0.2894,91.67
one-shot,126,0.0505,99.57,0.2849,91.74
one-shot,127,0.0512,99.58,0.2873,91.51
one-shot,128,0.0484,99.60,0.2864,91.73
one-shot,129,0.0470,99.62,0.2848,91.78
one-shot,130,0.0488,99.58,0.2825,91.72
one-shot,131,0.0469,99.56,0.2828,91.84
one-shot,132,0.0472,99.59,0.2836,91.73
one-shot,133,0.0479,99.58,0.2843,91.94
one-shot,134,0.0479,99.57,0.2806,91.96
one-shot,135,0.0477,99.52,0.2889,91.70
one-shot,136,0.0485,99.55,0.2845,91.81
one-shot,137,0.0480,99.63,0.2839,91.75
one-shot,138,0.0484,99.56,0.2847,91.72
one-shot,139,0.0482,99.55,0.2830,91.81
one-shot,140,0.0485,99.61,0.2849,91.77
one-shot,141,0.0471,99.53,0.2858,91.89
one-shot,142,0.0469,99.61,0.2850,91.66
one-shot,143,0.0462,99.60,0.2880,91.74
one-shot,144,0.0475,99.59,0.2826,91.72
one-shot,145,0.0476,99.56,0.2847,91.78
one-shot,146,0.0466,99.60,0.2848,91.83
one-shot,147,0.0446,99.60,0.2821,91.83
one-shot,148,0.0462,99.62,0.2834,91.91
one-shot,149,0.0474,99.56,0.2816,91.77
one-shot,150,0.0457,99.56,0.2861,91.69
one-shot,151,0.0441,99.60,0.2834,91.84
one-shot,152,0.0465,99.64,0.2843,91.72
one-shot,153,0.0451,99.61,0.2855,91.65
one-shot,154,0.0446,99.55,0.2838,91.74
one-shot,155,0.0456,99.61,0.2843,91.73
one-shot,156,0.0442,99.63,0.2841,91.87
one-shot,157,0.0473,99.59,0.2805,91.81
one-shot,158,0.0451,99.61,0.2814,91.78
one-shot,159,0.0453,99.61,0.2817,91.78
one-shot,160,0.0452,99.57,0.2808,91.84
one-shot,161,0.0443,99.60,0.2824,91.80
one-shot,162,0.0450,99.58,0.2835,91.81
one-shot,163,0.0442,99.57,0.2846,91.68
one-shot,164,0.0434,99.64,0.2813,91.83
one-shot,165,0.0441,99.56,0.2849,91.84
one-shot,166,0.0443,99.62,0.2817,91.72
one-shot,167,0.0432,99.56,0.2822,91.80
one-shot,168,0.0449,99.55,0.2814,91.84
one-shot,169,0.0445,99.60,0.2813,91.83
one-shot,170,0.0439,99.64,0.2818,91.72
one-shot,171,0.0460,99.60,0.2836,91.83
one-shot,172,0.0445,99.60,0.2821,91.86
one-shot,173,0.0457,99.56,0.2832,91.72
one-shot,174,0.0445,99.61,0.2809,91.77
one-shot,175,0.0423,99.61,0.2802,91.74
one-shot,176,0.0405,99.63,0.2818,91.83
one-shot,177,0.0444,99.65,0.2809,91.78
one-shot,178,0.0426,99.61,0.2829,91.82
one-shot,179,0.0432,99.57,0.2807,91.84
one-shot,180,0.0419,99.59,0.2812,91.74
one-shot,181,0.0409,99.63,0.2823,91.89
one-shot,182,0.0444,99.62,0.2815,91.75
one-shot,183,0.0443,99.60,0.2825,91.74
one-shot,184,0.0421,99.67,0.2810,91.82
one-shot,185,0.0443,99.59,0.2806,91.85
one-shot,186,0.0440,99.60,0.2807,91.82
one-shot,187,0.0423,99.64,0.2829,91.77
one-shot,188,0.0423,99.64,0.2843,91.79
one-shot,189,0.0427,99.65,0.2817,91.75
one-shot,190,0.0416,99.58,0.2825,91.76
one-shot,191,0.0433,99.63,0.2817,91.82
one-shot,192,0.0430,99.63,0.2811,91.77
one-shot,193,0.0438,99.60,0.2832,91.79
one-shot,194,0.0432,99.61,0.2824,91.75
one-shot,195,0.0424,99.66,0.2817,91.73
one-shot,196,0.0433,99.59,0.2823,91.77
one-shot,197,0.0443,99.59,0.2823,91.83
one-shot,198,0.0424,99.64,0.2818,91.77
one-shot,199,0.0441,99.57,0.2821,91.74
one-shot,200,0.0443,99.56,0.2822,91.77
iter-1,1,0.0249,99.57,0.2802,91.97
iter-1,2,0.0239,99.62,0.2762,91.89
iter-1,3,0.0263,99.44,0.2911,91.64
iter-1,4,0.0280,99.38,0.2965,91.63
iter-1,5,0.0313,99.20,0.3170,91.23
iter-1,6,0.0329,99.12,0.3295,90.92
iter-1,7,0.0320,99.17,0.3078,91.52
iter-1,8,0.0327,99.19,0.3127,91.56
iter-1,9,0.0331,99.13,0.3364,91.03
