phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,45,0.0583,99.48,0.3002,91.64
one-shot,46,0.0628,99.40,0.3077,91.67
one-shot,47,0.0613,99.44,0.3146,91.22
one-shot,48,0.0629,99.54,0.3071,91.63
one-shot,49,0.0585,99.51,0.2973,91.80
one-shot,50,0.0576,99.44,0.3077,91.33
one-shot,51,0.0582,99.50,0.3049,91.60
one-shot,52,0.0587,99.50,0.3045,91.58
one-shot,53,0.0585,99.48,0.3098,91.60
one-shot,54,0.0585,99.49,0.3112,91.43
one-shot,55,0.0618,99.48,0.2979,91.92
one-shot,56,0.0592,99.48,0.3053,91.61
one-shot,57,0.0584,99.45,0.3034,91.71
one-shot,58,0.0549,99.50,0.3021,91.65
one-shot,59,0.0586,99.51,0.3012,91.66
one-shot,60,0.0585,99.46,0.3065,91.67
one-shot,61,0.0571,99.55,0.2996,91.70
one-shot,62,0.0599,99.46,0.3057,91.61
one-shot,63,0.0564,99.50,0.3083,91.50
one-shot,64,0.0601,99.48,0.3064,91.50
one-shot,65,0.0579,99.52,0.3114,91.44
one-shot,66,0.0594,99.50,0.2996,91.75
one-shot,67,0.0566,99.50,0.3074,91.68
one-shot,68,0.0556,99.50,0.3006,91.83
one-shot,69,0.0571,99.50,0.3018,91.64
one-shot,70,0.0592,99.49,0.3062,91.60
one-shot,71,0.0585,99.48,0.3046,91.65
one-shot,72,0.0551,99.56,0.3068,91.52
one-shot,73,0.0545,99.53,0.3036,91.61
one-shot,74,0.0560,99.52,0.3041,91.47
one-shot,75,0.0565,99.50,0.3069,91.46
one-shot,76,0.0572,99.51,0.3043,91.70
one-shot,77,0.0588,99.51,0.2951,91.81
one-shot,78,0.0565,99.50,0.3037,91.61
one-shot,79,0.0564,99.52,0.2961,91.70
one-shot,80,0.0571,99.55,0.3068,91.53
one-shot,81,0.0577,99.52,0.3081,91.44
one-shot,82,0.0557,99.49,0.3008,91.72
one-shot,83,0.0570,99.53,0.3090,91.67
one-shot,84,0.0553,99.57,0.3048,91.55
one-shot,85,0.0561,99.57,0.3049,91.66
one-shot,86,0.0531,99.50,0.2965,91.62
one-shot,87,0.0562,99.51,0.3000,91.73
one-shot,88,0.0559,99.54,0.2987,91.65
one-shot,89,0.0567,99.46,0.3004,91.66
one-shot,90,0.0528,99.60,0.3003,91.73
one-shot,91,0.0550,99.51,0.3027,91.55
one-shot,92,0.0537,99.47,0.2974,91.97
one-shot,93,0.0573,99.52,0.2982,91.75
one-shot,94,0.0545,99.54,0.2984,91.58
one-shot,95,0.0551,99.54,0.3018,91.59
one-shot,96,0.0554,99.49,0.3049,91.60
one-shot,97,0.0523,99.58,0.3004,91.71
one-shot,98,0.0523,99.58,0.3045,91.54
one-shot,99,0.0530,99.54,0.2978,91.82
one-shot,100,0.0527,99.57,0.3068,91.71
one-shot,101,0.0524,99.52,0.3002,91.75
one-shot,102,0.0535,99.53,0.3001,91.62
one-shot,103,0.0531,99.52,0.3020,91.62
one-shot,104,0.0548,99.51,0.3113,91.46
one-shot,105,0.0513,99.57,0.2961,91.74
one-shot,106,0.0534,99.52,0.3062,91.66
one-shot,107,0.0548,99.58,0.3040,91.57
one-shot,108,0.0520,99.52,0.3010,91.71
one-shot,109,0.0520,99.53,0.2962,91.70
one-shot,110,0.0521,99.54,0.2957,91.81
one-shot,111,0.0508,99.59,0.2991,91.71
one-shot,112,0.0503,99.53,0.2982,91.70
one-shot,113,0.0514,99.55,0.3003,91.60
one-shot,114,0.0504,99.55,0.3023,91.54
one-shot,115,0.0524,99.57,0.3032,91.61
one-shot,116,0.0490,99.58,0.3033,91.35
one-shot,117,0.0502,99.60,0.2954,91.65
one-shot,118,0.0518,99.54,0.2979,91.72
one-shot,119,0.0487,99.61,0.3024,91.64
one-shot,120,0.0525,99.54,0.2965,91.77
one-shot,121,0.0510,99.52,0.3068,91.44
one-shot,122,0.0489,99.63,0.2976,91.57
one-shot,123,0.0510,99.59,0.2998,91.63
one-shot,124,0.0487,99.60,0.2955,91.63
one-shot,125,0.0483,99.54,0.2978,91.59
one-shot,126,0.0492,99.58,0.2975,91.74
one-shot,127,0.0495,99.56,0.3022,91.66
one-shot,128,0.0478,99.56,0.3023,91.62
one-shot,129,0.0468,99.62,0.2953,91.68
one-shot,130,0.0481,99.58,0.2978,91.65
one-shot,131,0.0466,99.58,0.2974,91.69
one-shot,132,0.0473,99.58,0.2976,91.72
one-shot,133,0.0476,99.54,0.2997,91.70
one-shot,134,0.0470,99.58,0.2984,91.63
one-shot,135,0.0481,99.60,0.2981,91.67
one-shot,136,0.0478,99.54,0.2969,91.68
one-shot,137,0.0476,99.60,0.3009,91.63
one-shot,138,0.0486,99.58,0.3023,91.60
one-shot,139,0.0478,99.58,0.2991,91.71
one-shot,140,0.0479,99.60,0.2953,91.67
one-shot,141,0.0465,99.54,0.2947,91.81
one-shot,142,0.0469,99.59,0.3017,91.68
one-shot,143,0.0453,99.60,0.2993,91.57
one-shot,144,0.0472,99.60,0.2970,91.68
one-shot,145,0.0472,99.56,0.2978,91.66
one-shot,146,0.0458,99.55,0.2967,91.66
one-shot,147,0.0434,99.65,0.2964,91.80
one-shot,148,0.0462,99.64,0.2962,91.70
one-shot,149,0.0463,99.60,0.2965,91.84
one-shot,150,0.0457,99.58,0.3016,91.60
one-shot,151,0.0444,99.59,0.2955,91.81
one-shot,152,0.0461,99.60,0.2964,91.76
one-shot,153,0.0443,99.60,0.2984,91.73
one-shot,154,0.0452,99.59,0.2962,91.75
one-shot,155,0.0457,99.58,0.2997,91.73
one-shot,156,0.0448,99.62,0.2983,91.83
one-shot,157,0.0463,99.63,0.2959,91.80
one-shot,158,0.0441,99.59,0.2972,91.74
one-shot,159,0.0454,99.58,0.2951,91.73
one-shot,160,0.0442,99.61,0.2954,91.78
one-shot,161,0.0439,99.60,0.2967,91.75
one-shot,162,0.0443,99.64,0.2964,91.73
one-shot,163,0.0431,99.60,0.2989,91.70
one-shot,164,0.0431,99.60,0.2967,91.60
one-shot,165,0.0424,99.64,0.2964,91.81
one-shot,166,0.0443,99.61,0.2971,91.67
one-shot,167,0.0429,99.57,0.2967,91.67
one-shot,168,0.0438,99.62,0.2951,91.79
one-shot,169,0.0447,99.58,0.2963,91.71
one-shot,170,0.0439,99.62,0.2952,91.84
one-shot,171,0.0451,99.62,0.2953,91.67
one-shot,172,0.0446,99.59,0.2956,91.70
one-shot,173,0.0446,99.56,0.2958,91.78
one-shot,174,0.0445,99.63,0.2954,91.68
one-shot,175,0.0417,99.57,0.2958,91.72
one-shot,176,0.0412,99.61,0.2972,91.78
one-shot,177,0.0448,99.56,0.2966,91.70
one-shot,178,0.0420,99.63,0.2959,91.80
one-shot,179,0.0421,99.67,0.2956,91.76
one-shot,180,0.0412,99.61,0.2957,91.71
one-shot,181,0.0412,99.63,0.2964,91.73
one-shot,182,0.0445,99.55,0.2958,91.64
one-shot,183,0.0441,99.60,0.2963,91.70
one-shot,184,0.0422,99.65,0.2964,91.80
one-shot,185,0.0433,99.62,0.2959,91.69
one-shot,186,0.0433,99.62,0.2957,91.79
one-shot,187,0.0427,99.62,0.2957,91.82
one-shot,188,0.0419,99.63,0.2959,91.76
one-shot,189,0.0421,99.61,0.2966,91.72
one-shot,190,0.0416,99.63,0.2972,91.71
one-shot,191,0.0424,99.68,0.2953,91.76
one-shot,192,0.0420,99.59,0.2967,91.65
one-shot,193,0.0431,99.61,0.2972,91.75
one-shot,194,0.0433,99.60,0.2968,91.77
one-shot,195,0.0423,99.64,0.2972,91.77
one-shot,196,0.0427,99.65,0.2956,91.68
one-shot,197,0.0432,99.64,0.2960,91.78
one-shot,198,0.0410,99.65,0.2961,91.74
one-shot,199,0.0430,99.64,0.2957,91.78
one-shot,200,0.0442,99.63,0.2968,91.79
iter-1,1,0.0241,99.60,0.2923,91.90
iter-1,2,0.0243,99.55,0.2954,91.72
iter-1,3,0.0268,99.44,0.3006,91.63
iter-1,4,0.0279,99.40,0.3133,91.59
iter-1,5,0.0342,99.13,0.3262,90.99
iter-1,6,0.0354,99.05,0.3620,90.55
iter-1,7,0.0365,99.00,0.3450,90.70
iter-1,8,0.0362,99.00,0.3375,90.83
iter-1,9,0.0343,99.05,0.3299,90.97
