epoch,train_loss,train_acc,test_loss,test_acc
100,0.1234,95.71,0.3613,89.45
101,0.1209,95.80,0.3558,89.33
102,0.1195,95.80,0.3663,89.50
103,0.1215,95.86,0.3585,89.61
104,0.1169,95.90,0.3597,89.50
105,0.1172,95.88,0.3674,89.55
106,0.1173,95.82,0.3648,89.58
107,0.1179,95.83,0.3590,89.54
108,0.1126,95.99,0.3726,89.24
109,0.1150,95.91,0.3626,89.69
110,0.1086,96.28,0.3716,89.68
111,0.1101,96.10,0.3724,89.42
112,0.1095,96.26,0.3708,89.35
113,0.1056,96.40,0.3757,89.44
114,0.1068,96.27,0.3924,89.15
115,0.1036,96.29,0.3874,89.11
116,0.1074,96.20,0.3777,89.38
117,0.1059,96.26,0.3777,89.54
118,0.1045,96.23,0.3944,89.09
119,0.1039,96.42,0.3929,89.21
120,0.1034,96.31,0.3968,89.30
121,0.0925,96.86,0.3784,89.52
122,0.0870,97.01,0.3753,89.75
123,0.0876,97.05,0.3758,89.63
124,0.0871,97.02,0.3750,89.53
125,0.0869,96.94,0.3755,89.71
126,0.0848,97.09,0.3772,89.75
127,0.0838,97.22,0.3756,89.75
128,0.0843,97.11,0.3760,89.69
129,0.0815,97.26,0.3750,89.84
130,0.0821,97.27,0.3785,89.73
131,0.0823,97.26,0.3778,89.76
132,0.0854,97.07,0.3779,89.73
133,0.0811,97.25,0.3759,89.74
134,0.0798,97.30,0.3769,89.80
135,0.0800,97.31,0.3745,89.88
136,0.0803,97.34,0.3763,89.87
137,0.0803,97.33,0.3802,89.93
138,0.0803,97.28,0.3754,89.90
139,0.0797,97.26,0.3754,89.93
140,0.0790,97.38,0.3807,89.80
141,0.0787,97.40,0.3776,90.00
142,0.0784,97.34,0.3762,89.81
143,0.0787,97.37,0.3788,89.77
144,0.0778,97.46,0.3804,89.73
145,0.0785,97.38,0.3825,89.65
146,0.0797,97.35,0.3813,89.78
147,0.0786,97.33,0.3819,89.78
148,0.0776,97.44,0.3829,89.77
149,0.0767,97.38,0.3856,89.72
150,0.0774,97.37,0.3804,89.74
151,0.0773,97.37,0.3801,89.79
152,0.0783,97.34,0.3842,89.82
153,0.0775,97.44,0.3829,89.70
154,0.0748,97.49,0.3814,89.95
155,0.0783,97.32,0.3851,89.86
156,0.0763,97.49,0.3856,89.81
157,0.0783,97.38,0.3849,89.72
158,0.0767,97.37,0.3867,89.67
159,0.0752,97.48,0.3866,89.76
160,0.0758,97.41,0.3814,89.87
