phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,116,0.2473,88.85,1.2082,67.74
one-shot,117,0.2421,89.06,1.2117,67.71
one-shot,118,0.2440,89.22,1.2100,67.87
one-shot,119,0.2417,88.98,1.2067,67.62
one-shot,120,0.2427,89.16,1.2066,67.60
one-shot,121,0.2425,89.41,1.2178,67.72
one-shot,122,0.2422,89.12,1.2170,68.07
one-shot,123,0.2429,89.11,1.2129,67.88
one-shot,124,0.2446,88.87,1.2084,67.78
one-shot,125,0.2430,89.00,1.2082,67.86
one-shot,126,0.2417,89.14,1.2069,67.98
one-shot,127,0.2434,88.87,1.2097,68.03
one-shot,128,0.2404,89.22,1.2157,67.84
one-shot,129,0.2403,89.21,1.2148,67.90
one-shot,130,0.2407,88.97,1.2050,67.97
one-shot,131,0.2398,89.18,1.2179,67.76
one-shot,132,0.2405,89.15,1.2089,67.84
one-shot,133,0.2401,89.11,1.2091,67.82
one-shot,134,0.2402,89.06,1.2053,67.88
one-shot,135,0.2399,89.04,1.2104,67.92
one-shot,136,0.2392,89.25,1.2122,67.75
one-shot,137,0.2373,89.31,1.2120,67.89
one-shot,138,0.2387,89.23,1.2121,67.94
one-shot,139,0.2385,89.10,1.2078,67.88
one-shot,140,0.2373,89.32,1.2104,67.70
one-shot,141,0.2368,89.34,1.2089,67.81
one-shot,142,0.2380,89.28,1.2047,68.05
one-shot,143,0.2375,89.28,1.2061,67.85
one-shot,144,0.2373,89.23,1.2084,67.94
one-shot,145,0.2357,89.32,1.2056,67.99
one-shot,146,0.2373,89.24,1.2082,67.91
one-shot,147,0.2368,89.20,1.2098,67.98
one-shot,148,0.2363,89.26,1.2121,67.86
one-shot,149,0.2347,89.40,1.2079,67.90
one-shot,150,0.2344,89.46,1.2035,68.04
one-shot,151,0.2355,89.22,1.2037,67.82
one-shot,152,0.2360,89.39,1.2045,68.05
one-shot,153,0.2340,89.40,1.2053,67.91
one-shot,154,0.2356,89.28,1.2118,67.82
one-shot,155,0.2331,89.56,1.2067,67.85
one-shot,156,0.2345,89.28,1.2042,67.92
one-shot,157,0.2354,89.37,1.2070,67.88
one-shot,158,0.2334,89.34,1.2118,67.77
one-shot,159,0.2352,89.35,1.2072,67.95
one-shot,160,0.2334,89.36,1.2026,67.82
one-shot,161,0.2333,89.41,1.2082,67.82
one-shot,162,0.2326,89.46,1.2057,67.93
one-shot,163,0.2329,89.38,1.2078,67.90
one-shot,164,0.2331,89.48,1.2059,67.99
one-shot,165,0.2341,89.37,1.2070,67.76
one-shot,166,0.2302,89.67,1.2067,67.92
one-shot,167,0.2321,89.37,1.2046,67.87
one-shot,168,0.2335,89.16,1.2055,67.87
one-shot,169,0.2306,89.62,1.2085,67.92
one-shot,170,0.2306,89.57,1.2062,67.79
one-shot,171,0.2324,89.27,1.2047,68.04
one-shot,172,0.2320,89.29,1.2063,67.86
one-shot,173,0.2297,89.57,1.2068,67.86
one-shot,174,0.2325,89.43,1.2072,67.86
one-shot,175,0.2310,89.35,1.2057,67.89
one-shot,176,0.2336,89.35,1.2069,67.92
one-shot,177,0.2310,89.42,1.2081,67.90
one-shot,178,0.2316,89.44,1.2069,67.92
one-shot,179,0.2309,89.40,1.2084,67.98
one-shot,180,0.2289,89.54,1.2059,67.84
one-shot,181,0.2298,89.51,1.2055,67.77
one-shot,182,0.2279,89.59,1.2052,67.79
one-shot,183,0.2320,89.33,1.2046,67.92
one-shot,184,0.2291,89.59,1.2071,67.98
one-shot,185,0.2307,89.45,1.2041,67.99
one-shot,186,0.2299,89.55,1.2064,67.90
one-shot,187,0.2312,89.37,1.2062,67.98
one-shot,188,0.2307,89.61,1.2046,67.89
one-shot,189,0.2304,89.36,1.2073,68.04
one-shot,190,0.2290,89.40,1.2052,68.06
one-shot,191,0.2315,89.43,1.2050,67.98
one-shot,192,0.2283,89.81,1.2066,67.89
one-shot,193,0.2301,89.53,1.2056,68.12
one-shot,194,0.2289,89.56,1.2065,67.98
one-shot,195,0.2290,89.66,1.2071,67.89
one-shot,196,0.2280,89.43,1.2045,67.93
one-shot,197,0.2288,89.78,1.2077,67.91
one-shot,198,0.2297,89.54,1.2073,67.95
one-shot,199,0.2298,89.54,1.2067,67.79
one-shot,200,0.2317,89.28,1.2072,67.93
iter-1,1,0.4106,88.80,1.2291,67.67
iter-1,2,0.4250,88.15,1.2481,67.39
iter-1,3,0.4463,87.30,1.2819,66.22
iter-1,4,0.4751,86.24,1.3386,65.14
iter-1,5,0.5043,85.02,1.3955,64.17
iter-1,6,0.5146,84.69,1.4109,63.87
iter-1,7,0.5129,84.67,1.4016,63.41
iter-1,8,0.5129,84.75,1.4324,63.54
iter-1,9,0.5125,84.99,1.4203,63.73
