phase,epoch,train_loss,train_acc,test_loss,test_acc
one-shot,10,0.0340,99.07,0.3841,90.37
one-shot,11,0.0329,99.15,0.3782,90.41
one-shot,12,0.0342,99.10,0.3818,90.33
one-shot,13,0.0337,99.11,0.3778,90.31
one-shot,14,0.0331,99.14,0.3831,90.43
one-shot,15,0.0343,99.06,0.3775,90.42
one-shot,16,0.0331,99.19,0.3775,90.11
one-shot,17,0.0325,99.18,0.3787,90.52
one-shot,18,0.0326,99.17,0.3805,90.28
one-shot,19,0.0323,99.17,0.3784,90.47
one-shot,20,0.0311,99.19,0.3800,90.50
one-shot,21,0.0310,99.21,0.3796,90.31
one-shot,22,0.0326,99.15,0.3918,90.10
one-shot,23,0.0316,99.16,0.3821,90.24
one-shot,24,0.0310,99.17,0.3751,90.34
one-shot,25,0.0307,99.23,0.3860,90.04
one-shot,26,0.0311,99.21,0.3780,90.41
one-shot,27,0.0312,99.16,0.3867,90.35
one-shot,28,0.0303,99.24,0.3817,90.56
one-shot,29,0.0304,99.22,0.3880,90.29
one-shot,30,0.0295,99.27,0.3861,90.31
one-shot,31,0.0311,99.19,0.3788,90.33
one-shot,32,0.0296,99.25,0.3830,90.46
one-shot,33,0.0285,99.32,0.3861,90.24
one-shot,34,0.0303,99.20,0.3921,90.25
one-shot,35,0.0287,99.26,0.3826,90.45
one-shot,36,0.0300,99.20,0.3892,90.40
one-shot,37,0.0291,99.28,0.3889,90.33
one-shot,38,0.0286,99.26,0.3876,90.35
one-shot,39,0.0290,99.28,0.3969,90.16
one-shot,40,0.0303,99.24,0.3924,90.06
one-shot,41,0.0284,99.31,0.3919,90.09
one-shot,42,0.0291,99.26,0.3962,90.32
one-shot,43,0.0292,99.25,0.3869,90.47
one-shot,44,0.0291,99.24,0.3895,90.47
one-shot,45,0.0292,99.22,0.3906,90.36
one-shot,46,0.0280,99.30,0.3946,90.00
one-shot,47,0.0271,99.36,0.3882,90.30
one-shot,48,0.0264,99.37,0.3899,90.49
one-shot,49,0.0275,99.34,0.3925,90.40
one-shot,50,0.0273,99.32,0.3918,90.36
one-shot,51,0.0269,99.37,0.3855,90.29
one-shot,52,0.0274,99.31,0.4013,90.15
one-shot,53,0.0270,99.36,0.3957,90.43
one-shot,54,0.0273,99.33,0.4034,90.05
one-shot,55,0.0263,99.33,0.4038,90.23
one-shot,56,0.0267,99.34,0.3992,90.26
one-shot,57,0.0265,99.37,0.3935,90.50
one-shot,58,0.0266,99.36,0.4013,90.35
one-shot,59,0.0264,99.39,0.3946,90.33
one-shot,60,0.0264,99.40,0.4003,90.22
one-shot,61,0.0271,99.33,0.3965,90.23
one-shot,62,0.0249,99.41,0.3874,90.45
one-shot,63,0.0277,99.32,0.3971,90.59
one-shot,64,0.0275,99.33,0.3930,90.56
one-shot,65,0.0251,99.42,0.3941,90.33
one-shot,66,0.0256,99.33,0.3979,90.38
one-shot,67,0.0257,99.31,0.3979,90.17
one-shot,68,0.0247,99.40,0.3983,90.20
one-shot,69,0.0264,99.35,0.4004,90.10
one-shot,70,0.0247,99.44,0.3929,90.31
one-shot,71,0.0245,99.43,0.3962,90.22
one-shot,72,0.0261,99.32,0.3923,90.41
one-shot,73,0.0252,99.36,0.4067,90.28
one-shot,74,0.0258,99.40,0.3946,90.34
one-shot,75,0.0257,99.40,0.4009,90.20
one-shot,76,0.0245,99.38,0.3841,90.43
one-shot,77,0.0244,99.41,0.3918,90.23
one-shot,78,0.0232,99.49,0.3931,90.39
one-shot,79,0.0239,99.47,0.3986,90.39
one-shot,80,0.0236,99.44,0.3918,90.58
one-shot,81,0.0244,99.40,0.3921,90.46
one-shot,82,0.0232,99.44,0.3969,90.36
one-shot,83,0.0242,99.40,0.3990,90.36
one-shot,84,0.0239,99.48,0.4007,90.22
one-shot,85,0.0226,99.47,0.3997,90.30
one-shot,86,0.0234,99.43,0.3995,90.43
one-shot,87,0.0239,99.43,0.3955,90.24
one-shot,88,0.0240,99.37,0.4042,90.40
one-shot,89,0.0234,99.46,0.3934,90.37
one-shot,90,0.0215,99.54,0.3998,90.39
one-shot,91,0.0228,99.47,0.3958,90.51
one-shot,92,0.0217,99.53,0.3982,90.34
one-shot,93,0.0217,99.52,0.4053,90.37
one-shot,94,0.0221,99.52,0.3989,90.42
one-shot,95,0.0226,99.48,0.3935,90.40
one-shot,96,0.0221,99.50,0.4025,90.34
one-shot,97,0.0220,99.50,0.3989,90.50
one-shot,98,0.0219,99.51,0.4018,90.40
one-shot,99,0.0222,99.50,0.4006,90.51
one-shot,100,0.0215,99.55,0.3966,90.57
one-shot,101,0.0223,99.43,0.4007,90.33
one-shot,102,0.0216,99.53,0.3976,90.46
one-shot,103,0.0214,99.53,0.3956,90.36
one-shot,104,0.0215,99.58,0.3986,90.46
one-shot,105,0.0212,99.50,0.3969,90.59
one-shot,106,0.0214,99.52,0.3965,90.56
one-shot,107,0.0214,99.53,0.3999,90.33
one-shot,108,0.0198,99.56,0.3945,90.32
one-shot,109,0.0192,99.64,0.3955,90.48
one-shot,110,0.0208,99.57,0.3970,90.46
one-shot,111,0.0206,99.57,0.3984,90.32
one-shot,112,0.0209,99.51,0.3990,90.33
one-shot,113,0.0205,99.59,0.4007,90.33
one-shot,114,0.0209,99.56,0.4018,90.35
one-shot,115,0.0196,99.62,0.4039,90.35
one-shot,116,0.0202,99.57,0.4032,90.40
one-shot,117,0.0194,99.61,0.4024,90.28
one-shot,118,0.0188,99.60,0.3969,90.21
one-shot,119,0.0193,99.60,0.3980,90.32
one-shot,120,0.0196,99.59,0.3976,90.35
one-shot,121,0.0196,99.60,0.3994,90.33
one-shot,122,0.0197,99.58,0.3979,90.35
one-shot,123,0.0188,99.62,0.3934,90.47
one-shot,124,0.0190,99.61,0.4014,90.30
one-shot,125,0.0206,99.52,0.4065,90.27
one-shot,126,0.0188,99.63,0.4066,90.40
one-shot,127,0.0196,99.60,0.4004,90.39
one-shot,128,0.0192,99.59,0.4017,90.37
one-shot,129,0.0183,99.64,0.4007,90.19
one-shot,130,0.0181,99.64,0.4032,90.36
one-shot,131,0.0181,99.63,0.3974,90.33
one-shot,132,0.0187,99.64,0.4013,90.28
one-shot,133,0.0187,99.65,0.3993,90.39
one-shot,134,0.0184,99.63,0.4030,90.40
one-shot,135,0.0184,99.65,0.4036,90.42
one-shot,136,0.0187,99.62,0.4023,90.24
one-shot,137,0.0182,99.63,0.4019,90.41
one-shot,138,0.0185,99.67,0.4015,90.40
one-shot,139,0.0180,99.63,0.3996,90.43
one-shot,140,0.0190,99.62,0.3994,90.37
one-shot,141,0.0185,99.60,0.4040,90.20
one-shot,142,0.0179,99.61,0.4013,90.29
one-shot,143,0.0183,99.65,0.3986,90.42
one-shot,144,0.0188,99.63,0.3972,90.36
one-shot,145,0.0176,99.66,0.4013,90.49
one-shot,146,0.0179,99.65,0.3973,90.40
one-shot,147,0.0181,99.61,0.3979,90.32
one-shot,148,0.0181,99.62,0.3980,90.41
one-shot,149,0.0184,99.68,0.3985,90.31
one-shot,150,0.0170,99.70,0.4002,90.35
one-shot,151,0.0179,99.64,0.3972,90.40
one-shot,152,0.0175,99.65,0.4007,90.29
one-shot,153,0.0178,99.66,0.3990,90.35
one-shot,154,0.0173,99.65,0.4002,90.41
one-shot,155,0.0166,99.68,0.3988,90.47
one-shot,156,0.0174,99.64,0.4014,90.36
one-shot,157,0.0186,99.58,0.3998,90.52
one-shot,158,0.0172,99.66,0.3961,90.54
one-shot,159,0.0181,99.64,0.3968,90.51
one-shot,160,0.0173,99.66,0.3988,90.37
one-shot,161,0.0168,99.71,0.4004,90.52
one-shot,162,0.0177,99.64,0.3973,90.34
one-shot,163,0.0163,99.71,0.3995,90.47
one-shot,164,0.0168,99.65,0.3995,90.43
one-shot,165,0.0170,99.68,0.3982,90.48
one-shot,166,0.0167,99.71,0.3973,90.46
one-shot,167,0.0169,99.66,0.3974,90.53
one-shot,168,0.0168,99.70,0.3991,90.48
one-shot,169,0.0170,99.66,0.3964,90.47
one-shot,170,0.0173,99.64,0.3998,90.48
one-shot,171,0.0161,99.69,0.3982,90.48
one-shot,172,0.0176,99.64,0.3994,90.48
one-shot,173,0.0171,99.62,0.3999,90.41
one-shot,174,0.0173,99.65,0.3979,90.58
one-shot,175,0.0161,99.71,0.3997,90.47
one-shot,176,0.0171,99.65,0.3965,90.55
one-shot,177,0.0169,99.67,0.3978,90.47
one-shot,178,0.0165,99.70,0.3995,90.42
one-shot,179,0.0170,99.68,0.3996,90.47
one-shot,180,0.0170,99.72,0.3935,90.44
one-shot,181,0.0159,99.72,0.4000,90.42
one-shot,182,0.0166,99.69,0.3992,90.49
one-shot,183,0.0174,99.67,0.3991,90.48
one-shot,184,0.0161,99.68,0.3981,90.37
one-shot,185,0.0160,99.72,0.4000,90.42
one-shot,186,0.0168,99.70,0.3993,90.44
one-shot,187,0.0164,99.68,0.3981,90.46
one-shot,188,0.0168,99.71,0.3979,90.46
one-shot,189,0.0165,99.71,0.4000,90.48
one-shot,190,0.0163,99.67,0.3983,90.55
one-shot,191,0.0171,99.67,0.3990,90.43
one-shot,192,0.0171,99.68,0.3972,90.40
one-shot,193,0.0162,99.72,0.3979,90.46
one-shot,194,0.0163,99.72,0.3989,90.47
one-shot,195,0.0166,99.69,0.3988,90.50
one-shot,196,0.0174,99.63,0.3994,90.36
one-shot,197,0.0163,99.69,0.3980,90.38
one-shot,198,0.0172,99.68,0.4028,90.53
one-shot,199,0.0171,99.66,0.3994,90.41
one-shot,200,0.0169,99.67,0.3991,90.49
iter-1,1,0.0340,99.11,0.3973,90.03
iter-1,2,0.0338,99.09,0.3974,90.10
iter-1,3,0.0310,99.21,0.3973,90.10
iter-1,4,0.0331,99.11,0.3982,90.01
iter-1,5,0.0319,99.08,0.4151,89.82
iter-1,6,0.0294,99.22,0.3903,90.21
iter-1,7,0.0310,99.20,0.4058,90.00
iter-1,8,0.0302,99.19,0.4034,90.07
iter-1,9,0.0307,99.18,0.4029,90.15
iter-1,10,0.0303,99.19,0.4064,90.19
iter-2,1,0.0464,98.56,0.4054,89.69
iter-2,2,0.0404,98.86,0.4038,90.06
iter-2,3,0.0353,99.08,0.4046,89.92
iter-2,4,0.0374,98.99,0.3980,90.05
iter-2,5,0.0362,99.01,0.3978,89.92
iter-2,6,0.0350,99.03,0.4103,89.81
iter-2,7,0.0332,99.12,0.4006,90.22
iter-2,8,0.0338,99.08,0.4011,90.10
iter-2,9,0.0331,99.09,0.4236,89.65
iter-2,10,0.0323,99.12,0.4079,90.08
iter-3,1,0.0551,98.37,0.4089,89.67
iter-3,2,0.0445,98.75,0.4023,89.97
iter-3,3,0.0440,98.75,0.4014,89.83
iter-3,4,0.0397,98.98,0.4052,89.84
iter-3,5,0.0399,98.87,0.4007,89.90
iter-3,6,0.0390,98.90,0.4009,90.02
iter-3,7,0.0396,98.92,0.4060,89.74
iter-3,8,0.0371,98.96,0.3979,90.00
iter-3,9,0.0358,99.04,0.4051,89.93
iter-3,10,0.0361,99.02,0.4048,89.83
iter-4,1,0.0507,98.52,0.3956,89.98
iter-4,2,0.0462,98.64,0.3968,90.03
iter-4,3,0.0456,98.66,0.4049,89.89
iter-4,4,0.0426,98.79,0.4042,89.88
iter-4,5,0.0406,98.83,0.3987,89.87
iter-4,6,0.0394,98.85,0.4016,90.05
iter-4,7,0.0385,98.95,0.4016,90.04
iter-4,8,0.0376,98.93,0.3937,90.12
iter-4,9,0.0415,98.83,0.4067,90.00
iter-4,10,0.0375,99.00,0.4003,89.80
